First,Last,Player,Team,Season,Min,Pos,Shots,SoT,Dist,Solo,Goals,xG,xPlace,G.xG,KeyP,Dist.key,Assts,xA,A.xA,xG.xA,xGperShot,xAperPass,GmxGperShot,AmxAperPass
Stefano,Pinho,Stefano Pinho,ORL,2018,248,A,7,1,16.39433958,0.285714286,1,1.089102291,-0.23651013,-0.089102291,0,NA,0,0,0,1.089102291,0.155586042,0,-0.012728899,0
A.J.,DeLaGarza,A.J. DeLaGarza,LAG,2016,2187,B,3,1,15.45785572,0,0,0.429327054,-0.246315885,-0.429327054,4,19.83829357,0,0.659661474,-0.659661474,1.088988529,0.143109018,0.164915369,-0.143109018,-0.164915369
Michael,Stephens,Michael Stephens,CHI,2016,1006,M,2,0,18.6487787,0,0,0.257350539,-0.257350539,-0.257350539,14,22.57481957,1,0.830461742,0.169538258,1.087812281,0.128675269,0.059318696,-0.128675269,0.012109876
Kyle,Bekker,Kyle Bekker,MTL,2016,1208,M,10,4,29.46055028,0.2,1,0.414649923,0.643586469,0.585350077,14,23.24794224,0,0.67236071,-0.67236071,1.087010633,0.041464992,0.048025765,0.058535008,-0.048025765
Zarek,Valentin,Zarek Valentin,POR,2016,1703,B,4,2,26.51301673,0,1,0.188411414,0.353308413,0.811588586,10,18.40849345,1,0.89822219,0.10177781,1.086633604,0.047102854,0.089822219,0.202897146,0.010177781
Bradford,Jamieson,Bradford Jamieson,LAG,2015,478,F,5,2,16.57324143,0.2,1,0.944470073,-0.219960591,0.055529927,2,25.06244954,0,0.139213706,-0.139213706,1.083683779,0.188894015,0.069606853,0.011105985,-0.069606853
Benjamin,Angoua,Benjamin Angoua,NER,2017,2437,D,11,4,12.45550868,0,1,0.822202828,-0.060643714,0.177797172,4,23.40192807,0,0.251470446,-0.251470446,1.073673274,0.074745712,0.062867612,0.016163379,-0.062867612
Axel,Sjoberg,Axel Sjoberg,COL,2015,1332,D,12,3,11.90706598,0.166666667,0,0.839025858,-0.444102035,-0.839025858,3,16.06419302,0,0.234559401,-0.234559401,1.073585259,0.069918821,0.078186467,-0.069918821,-0.078186467
Kofi,Sarkodie,Kofi Sarkodie,HOU,2015,1381,B,4,1,20.97600308,0.25,0,0.410780243,-0.104289442,-0.410780243,9,23.26240128,1,0.662650794,0.337349206,1.073431037,0.102695061,0.073627866,-0.102695061,0.037483245
Felipe,Felipe,Felipe,VAN,2018,803,M,4,1,24.62071264,0.25,0,0.207338712,-0.144380597,-0.207338712,11,21.90980427,1,0.865836605,0.134163395,1.073175317,0.051834678,0.078712419,-0.051834678,0.012196672
Ashtone,Morgan,Ashtone Morgan,TOR,2016,189,B,2,0,22.35229669,0,0,0.098273412,-0.098273412,-0.098273412,4,12.65709566,0,0.972174851,-0.972174851,1.070448263,0.049136706,0.243043713,-0.049136706,-0.243043713
Chad,Marshall,Chad Marshall,SEA,2018,435,D,2,0,11.64831092,0,0,0.203772459,-0.203772459,-0.203772459,1,3.473110997,1,0.864040492,0.135959508,1.067812951,0.10188623,0.864040492,-0.10188623,0.135959508
Alan,Gordon,Alan Gordon,CHI,2018,244,F,7,4,14.55425668,0,1,0.936911954,0.081287511,0.063088046,2,23.32049149,0,0.127324282,-0.127324282,1.064236236,0.133844565,0.063662141,0.009012578,-0.063662141
Ben,Spencer,Ben Spencer,TOR,2017,185,F,7,0,10.82859591,0,0,0.812985871,-0.812985871,-0.812985871,3,17.48123486,2,0.251126726,1.748873274,1.064112597,0.116140839,0.083708909,-0.116140839,0.582957758
Matias,Laba,Matias Laba,VAN,2016,2869,M,10,3,30.03781946,0.4,0,0.295077508,-0.020804431,-0.295077508,12,24.36726422,0,0.756366749,-0.756366749,1.051444258,0.029507751,0.063030562,-0.029507751,-0.063030562
Cory,Burke,Cory Burke,PHI,2018,127,S,4,1,21.8576324,0.25,0,0.265059059,-0.157542217,-0.265059059,3,11.77680654,1,0.78387333,0.21612667,1.048932389,0.066264765,0.26129111,-0.066264765,0.072042223
Collen,Warner,Collen Warner,HOU,2016,2068,M,12,0,26.00907695,0.75,0,0.554252266,-0.554252266,-0.554252266,6,23.62505598,0,0.491249263,-0.491249263,1.045501529,0.046187689,0.081874877,-0.046187689,-0.081874877
Tyrone,Mears,Tyrone Mears,MIN,2018,378,B,3,2,23.27495834,0.333333333,0,0.42973679,-0.025198606,-0.42973679,10,15.89644118,0,0.612868434,-0.612868434,1.042605224,0.143245597,0.061286843,-0.143245597,-0.061286843
Jonathan,Spector,Jonathan Spector,ORL,2018,344,D,2,0,11.36736371,0,0,0.132919019,-0.132919019,-0.132919019,3,10.52636804,1,0.909577541,0.090422459,1.04249656,0.066459509,0.303192514,-0.066459509,0.03014082
Giliano,Wijnaldum,Giliano Wijnaldum,PHI,2017,1210,B,3,0,23.34378303,0,0,0.140966391,-0.140966391,-0.140966391,10,20.85590281,1,0.898754334,0.101245666,1.039720726,0.046988797,0.089875433,-0.046988797,0.010124567
Phanuel,Kavita,Phanuel Kavita,"TOR, RSL",2015,286,D,2,0,7.03633934,0,0,0.717687922,-0.717687922,-0.717687922,1,7.725393194,0,0.321498525,-0.321498525,1.039186447,0.358843961,0.321498525,-0.358843961,-0.321498525
Richie,Marquez,Richie Marquez,PHI,2017,1286,D,6,1,11.52536401,0,1,0.646194408,-0.082174172,0.353805592,2,11.3254112,0,0.386815727,-0.386815727,1.033010135,0.107699068,0.193407863,0.058967599,-0.193407863
Jason,Hernandez,Jason Hernandez,NYC,2015,2423,D,3,0,9.431655776,0,0,0.484272837,-0.484272837,-0.484272837,2,10.79493022,0,0.546026099,-0.546026099,1.030298936,0.161424279,0.27301305,-0.161424279,-0.27301305
Fatai,Alashe,Fatai Alashe,SJE,2017,1264,M,6,3,21.21072131,0,0,0.672745152,0.260272827,-0.672745152,5,29.58152415,0,0.357075687,-0.357075687,1.029820839,0.112124192,0.071415137,-0.112124192,-0.071415137
Vincent,Nogueira,Vincent Nogueira,PHI,2016,710,M,14,3,24.5424707,0.357142857,2,0.927802392,0.286392098,1.072197608,3,29.24237951,0,0.100887096,-0.100887096,1.028689487,0.066271599,0.033629032,0.076585543,-0.033629032
Matt,Watson,Matt Watson,CHI,2015,710,M,9,2,30.82158277,0.555555556,0,0.501647273,-0.19703837,-0.501647273,8,21.16772188,1,0.526880796,0.473119204,1.028528069,0.055738586,0.0658601,-0.055738586,0.0591399
Joe,Mason,Joe Mason,COL,2018,323,F,4,2,16.56035442,0,2,0.798653582,0.077413616,1.201346418,4,23.63121775,0,0.229503155,-0.229503155,1.028156737,0.199663396,0.057375789,0.300336604,-0.057375789
Jimmy,Medranda,Jimmy Medranda,SKC,2018,651,B,9,3,29.12988315,0.333333333,2,0.307219364,0.215008624,1.692780636,10,23.80132583,1,0.716153633,0.283846367,1.023372996,0.034135485,0.071615363,0.188086737,0.028384637
Nick,Hagglund,Nick Hagglund,TOR,2015,844,D,2,1,9.216471409,0,0,0.389667336,0.140304146,-0.389667336,6,19.61080335,1,0.63259045,0.36740955,1.022257786,0.194833668,0.105431742,-0.194833668,0.061234925
Innocent,Innocent,Innocent,SJE,2015,527,A,11,4,21.78807981,0.181818182,1,0.666754872,-0.12280491,0.333245128,2,18.33524722,0,0.355425141,-0.355425141,1.022180013,0.060614079,0.177712571,0.030295012,-0.177712571
Anatole,Bertrand Abang,Anatole Bertrand Abang,NYRB,2016,256,F,3,0,16.746524,0,0,0.226397009,-0.226397009,-0.226397009,3,13.30420072,0,0.790775073,-0.790775073,1.017172082,0.07546567,0.263591691,-0.07546567,-0.263591691
Ben,Zemanski,Ben Zemanski,POR,2016,1074,M,12,1,27.37011203,0.416666667,0,0.474089944,-0.453767893,-0.474089944,4,24.38800056,0,0.540433515,-0.540433515,1.014523459,0.039507495,0.135108379,-0.039507495,-0.135108379
Muhamed,Keita,Muhamed Keita,NYRB,2017,213,M,2,0,34.75989353,0.5,0,0.071633635,-0.071633635,-0.071633635,6,18.24983944,1,0.9428297,0.0571703,1.014463335,0.035816817,0.157138283,-0.035816817,0.009528383
Shkelzen,Gashi,Shkelzen Gashi,COL,2018,103,M,3,2,20.32092853,0.666666667,1,0.930872189,0.27448137,0.069127811,2,21.78639453,0,0.083402421,-0.083402421,1.01427461,0.31029073,0.041701211,0.023042604,-0.041701211
Kofi,Sarkodie,Kofi Sarkodie,SJE,2017,1376,B,3,0,26.9786386,0.333333333,0,0.080442836,-0.080442836,-0.080442836,16,25.3872423,1,0.929174679,0.070825321,1.009617516,0.026814279,0.058073417,-0.026814279,0.004426583
Damien,Perrinelle,Damien Perrinelle,NYRB,2017,2094,D,11,1,13.22761587,0.090909091,0,0.855512401,-0.808725956,-0.855512401,4,28.20998724,1,0.153259039,0.846740961,1.00877144,0.077773855,0.03831476,-0.077773855,0.21168524
Alejandro,Silva,Alejandro Silva,MTL,2018,480,M,7,1,25.02291548,0.142857143,0,0.722609271,-0.572179826,-0.722609271,5,27.99084954,0,0.282789726,-0.282789726,1.005398997,0.103229896,0.056557945,-0.103229896,-0.056557945
Anthony,Fontana,Anthony Fontana,PHI,2018,95,A,4,1,16.32980294,0.5,1,0.714704482,-0.225041881,0.285295518,3,18.05037581,0,0.288761239,-0.288761239,1.003465721,0.178676121,0.096253746,0.071323879,-0.096253746
Kofi,Opare,Kofi Opare,DCU,2015,1710,D,9,1,11.14761623,0,1,0.804347563,-0.499693686,0.195652437,2,22.34412893,0,0.193549331,-0.193549331,0.997896893,0.089371951,0.096774665,0.02173916,-0.096774665
Ilsinho,Ilsinho,Ilsinho,PHI,2018,290,A,4,2,18.16456341,0,1,0.326019269,-0.035029321,0.673980731,8,21.56266186,0,0.67156686,-0.67156686,0.997586129,0.081504817,0.083945857,0.168495183,-0.083945857
Shaun,Francis,Shaun Francis,"SJE, MTL",2017,1115,B,7,3,20.39097464,0.142857143,0,0.603537646,0.178457696,-0.603537646,5,20.20373837,0,0.389178879,-0.389178879,0.992716525,0.086219664,0.077835776,-0.086219664,-0.077835776
Auro,Auro,Auro,TOR,2018,353,B,3,0,22.88759873,0,0,0.113527448,-0.113527448,-0.113527448,5,20.94664302,0,0.878370169,-0.878370169,0.991897617,0.037842483,0.175674034,-0.037842483,-0.175674034
Ronald,Matarrita,Ronald Matarrita,NYC,2017,734,B,2,0,35.6318071,0.5,0,0.030498326,-0.030498326,-0.030498326,7,21.50532947,2,0.959827762,1.040172238,0.990326088,0.015249163,0.137118252,-0.015249163,0.148596034
Sean,Davis,Sean Davis,NYRB,2018,509,M,2,1,28.09551902,0.5,0,0.081884023,-0.063267822,-0.081884023,12,15.36830691,1,0.906157179,0.093842821,0.988041201,0.040942011,0.075513098,-0.040942011,0.007820235
Alex,Crognale,Alex Crognale,CLB,2017,1136,D,8,2,12.49555688,0,0,0.593749247,-0.208990398,-0.593749247,1,5.870545119,1,0.394083336,0.605916664,0.987832582,0.074218656,0.394083336,-0.074218656,0.605916664
Aaron,Long,Aaron Long,NYRB,2018,620,D,7,2,9.581193332,0,1,0.941157769,0.521456798,0.058842231,1,24.06460108,0,0.046096475,-0.046096475,0.987254244,0.13445111,0.046096475,0.008406033,-0.046096475
Ty,Harden,Ty Harden,"SJE, CHI",2015,416,D,2,1,8.274991484,0.5,1,0.813497909,0.170436283,0.186502091,1,7.69639526,0,0.172480575,-0.172480575,0.985978484,0.406748954,0.172480575,0.093251046,-0.172480575
Alphonso,Davies,Alphonso Davies,VAN,2016,334,A,7,2,21.60577668,0,0,0.789523894,-0.517069101,-0.789523894,5,27.94359925,0,0.189833006,-0.189833006,0.9793569,0.112789128,0.037966601,-0.112789128,-0.037966601
Paulo,Nagamura,Paulo Nagamura,SKC,2016,556,M,5,2,24.35171926,0.6,0,0.349216666,-0.22970628,-0.349216666,7,20.12531317,1,0.629803133,0.370196867,0.979019799,0.069843333,0.089971876,-0.069843333,0.052885267
Emanuel,Pogatetz,Emanuel Pogatetz,CLB,2015,1564,D,4,1,10.54271843,0,0,0.382118213,-0.237170994,-0.382118213,4,14.27524149,1,0.595437929,0.404562071,0.977556142,0.095529553,0.148859482,-0.095529553,0.101140518
Andres,Romero,Andres Romero,MTL,2017,473,A,7,2,25.60661924,0.428571429,0,0.352601381,-0.208677523,-0.352601381,10,19.88663226,0,0.624074627,-0.624074627,0.976676008,0.050371626,0.062407463,-0.050371626,-0.062407463
Joao,Meira,Joao Meira,CHI,2017,2553,D,6,3,17.18846424,0,0,0.386784168,0.015855347,-0.386784168,3,15.42298913,1,0.5767347,0.4232653,0.963518867,0.064464028,0.1922449,-0.064464028,0.141088433
DaMarcus,Beasley,DaMarcus Beasley,HOU,2018,620,B,4,4,20.68037235,0,0,0.233494392,0.233835268,-0.233494392,9,26.55615933,0,0.72822578,-0.72822578,0.961720173,0.058373598,0.080913976,-0.058373598,-0.080913976
Daigo,Kobayashi,Daigo Kobayashi,NER,2015,1193,M,7,1,25.20302724,0.571428571,0,0.420161437,-0.284623809,-0.420161437,10,22.29368434,0,0.539861766,-0.539861766,0.960023203,0.060023062,0.053986177,-0.060023062,-0.053986177
Antonio,Nocerino,Antonio Nocerino,ORL,2016,1578,M,11,2,30.2614918,0.636363636,0,0.437780702,-0.338630945,-0.437780702,8,18.86865867,0,0.516278058,-0.516278058,0.954058759,0.039798246,0.064534757,-0.039798246,-0.064534757
Zoltan,Stieber,Zoltan Stieber,DCU,2018,307,A,3,1,21.6975732,0.333333333,1,0.353213865,-0.260630035,0.646786135,6,16.7445535,1,0.600121014,0.399878986,0.95333488,0.117737955,0.100020169,0.215595378,0.066646498
Nouhou,Tolo,Nouhou Tolo,SEA,2017,1118,B,5,0,35.82986398,0.6,0,0.112079996,-0.112079996,-0.112079996,9,19.76316311,0,0.838709506,-0.838709506,0.950789501,0.022415999,0.093189945,-0.022415999,-0.093189945
Jared,Watts,Jared Watts,COL,2017,1567,D,5,1,21.32776125,0.4,0,0.352978217,-0.263805324,-0.352978217,2,10.57862257,1,0.597313971,0.402686029,0.950292188,0.070595643,0.298656986,-0.070595643,0.201343014
Kofi,Sarkodie,Kofi Sarkodie,SJE,2016,1090,B,2,1,18.42911356,0.5,0,0.172678291,0.090441124,-0.172678291,8,16.09723497,0,0.777531166,-0.777531166,0.950209457,0.086339145,0.097191396,-0.086339145,-0.097191396
Nick,LaBrocca,Nick LaBrocca,COL,2015,657,M,11,2,28.75771951,0.272727273,1,0.78624432,0.061335246,0.21375568,4,25.43046299,0,0.162495739,-0.162495739,0.948740059,0.071476756,0.040623935,0.019432335,-0.040623935
Brooks,Lennon,Brooks Lennon,RSL,2018,712,B,2,1,28.23202309,0,0,0.083673658,0.369990888,-0.083673658,13,22.25129263,1,0.86501538,0.13498462,0.948689038,0.041836829,0.066539645,-0.041836829,0.010383432
Mekeil,Williams,Mekeil Williams,COL,2016,1566,B,2,0,37.58475092,0.5,0,0.028259518,-0.028259518,-0.028259518,10,21.87137771,2,0.918151812,1.081848188,0.94641133,0.014129759,0.091815181,-0.014129759,0.108184819
Aaron,Maund,Aaron Maund,RSL,2017,1222,D,8,3,10.40130721,0.125,1,0.768447288,0.826569551,0.231552712,3,25.72506795,0,0.174830079,-0.174830079,0.943277367,0.096055911,0.058276693,0.028944089,-0.058276693
Luis,Garrido,Luis Garrido,HOU,2015,2108,M,17,2,30.10479013,0.588235294,0,0.503403687,-0.168119738,-0.503403687,9,26.30749791,0,0.438863073,-0.438863073,0.94226676,0.029611982,0.048762564,-0.029611982,-0.048762564
Michael,Farfan,Michael Farfan,DCU,2015,717,M,6,1,21.13765709,0.5,0,0.486711078,-0.11891584,-0.486711078,6,19.50373025,1,0.448933653,0.551066347,0.93564473,0.081118513,0.074822275,-0.081118513,0.091844391
Calum,Mallace,Calum Mallace,MTL,2016,930,M,6,0,22.71306272,0.166666667,0,0.246027565,-0.246027565,-0.246027565,9,25.24836461,0,0.688078595,-0.688078595,0.93410616,0.041004594,0.076453177,-0.041004594,-0.076453177
Vincent,Bezecourt,Vincent Bezecourt,NYRB,2018,323,M,4,1,21.0309918,0.75,0,0.334170902,0.18805894,-0.334170902,4,15.7997395,1,0.598514152,0.401485848,0.932685054,0.083542725,0.149628538,-0.083542725,0.100371462
Ashtone,Morgan,Ashtone Morgan,TOR,2017,308,B,1,1,13.92857584,0,1,0.120842459,0.276591378,0.879157541,2,8.947571638,0,0.810508718,-0.810508718,0.931351177,0.120842459,0.405254359,0.879157541,-0.405254359
Chad,Barrett,Chad Barrett,RSL,2017,79,F,3,1,16.78334452,0,0,0.476996516,-0.429321258,-0.476996516,2,20.88488004,0,0.450685214,-0.450685214,0.927681731,0.158998839,0.225342607,-0.158998839,-0.225342607
Marc,Pelosi,Marc Pelosi,SJE,2015,685,M,9,1,28.98847287,0.333333333,0,0.474469742,-0.284964559,-0.474469742,6,18.24444642,0,0.449740378,-0.449740378,0.924210119,0.05271886,0.07495673,-0.05271886,-0.07495673
Matt,Hedges,Matt Hedges,FCD,2018,767,D,3,1,8.221066312,0,0,0.796006692,-0.458251796,-0.796006692,1,16.90973167,0,0.126868367,-0.126868367,0.922875059,0.265335564,0.126868367,-0.265335564,-0.126868367
Jeff,Larentowicz,Jeff Larentowicz,ATL,2018,774,M,5,0,22.25974247,0.2,0,0.696677302,-0.696677302,-0.696677302,3,22.52964857,1,0.218611082,0.781388918,0.915288384,0.13933546,0.072870361,-0.13933546,0.260462973
Jonathan,Spector,Jonathan Spector,ORL,2017,2302,D,6,3,10.44593776,0.166666667,1,0.744155165,0.500269611,0.255844835,4,28.94925069,0,0.170554892,-0.170554892,0.914710056,0.124025861,0.042638723,0.042640806,-0.042638723
Samuel,Armenteros,Samuel Armenteros,POR,2018,187,F,4,0,8.505251393,0,0,0.91093469,-0.91093469,-0.91093469,0,NA,0,0,0,0.91093469,0.227733673,0,-0.227733673,0
Nicolai,Naess,Nicolai Naess,CLB,2017,1552,D,9,1,20.95558219,0.222222222,0,0.431162489,-0.360219372,-0.431162489,3,16.72300866,0,0.478497128,-0.478497128,0.909659617,0.047906943,0.159499043,-0.047906943,-0.159499043
Omar,Holness,Omar Holness,RSL,2017,279,M,5,1,23.28562749,0.4,1,0.723383895,0.035368358,0.276616105,4,22.94836041,0,0.185054679,-0.185054679,0.908438574,0.144676779,0.04626367,0.055323221,-0.04626367
David,Horst,David Horst,RSL,2017,954,D,7,2,11.32518465,0.142857143,0,0.63972641,-0.189347625,-0.63972641,2,14.73898105,1,0.268012285,0.731987715,0.907738694,0.091389487,0.134006142,-0.091389487,0.365993858
Mohammed,Abu,Mohammed Abu,CLB,2017,1353,M,6,1,26.50800899,0.5,0,0.225058322,-0.205955726,-0.225058322,15,26.06521117,0,0.682069731,-0.682069731,0.907128053,0.03750972,0.045471315,-0.03750972,-0.045471315
Manolo,Sanchez,Manolo Sanchez,NYRB,2015,36,S,6,2,16.78541704,0.5,0,0.903461532,-0.242432323,-0.903461532,0,NA,0,0,0,0.903461532,0.150576922,0,-0.150576922,0
Ben,Spencer,Ben Spencer,TOR,2018,85,F,4,2,14.56933061,0.25,0,0.852955986,0.286555483,-0.852955986,1,22.34014324,0,0.04987224,-0.04987224,0.902828226,0.213238997,0.04987224,-0.213238997,-0.04987224
Mark,Bloom,Mark Bloom,TOR,2016,352,B,2,1,20.57519767,0.5,0,0.099757868,-0.045167073,-0.099757868,6,20.96721264,2,0.799451282,1.200548718,0.89920915,0.049878934,0.13324188,-0.049878934,0.200091453
Jack,Barmby,Jack Barmby,POR,2016,467,B,11,5,29.67563023,0.181818182,1,0.467385857,0.541681726,0.532614143,6,22.21220416,0,0.429305115,-0.429305115,0.896690971,0.042489623,0.071550852,0.048419468,-0.071550852
Ronald,Zubar,Ronald Zubar,NYRB,2016,1700,D,11,3,11.49955397,0.090909091,2,0.896097197,0.256318118,1.103902803,0,NA,0,0,0,0.896097197,0.081463382,0,0.1003548,0
Cristian,Higuita,Cristian Higuita,ORL,2016,1617,M,11,1,28.30840432,0.727272727,1,0.397432144,0.085903469,0.602567856,12,29.01233953,1,0.497215532,0.502784468,0.894647676,0.036130195,0.041434628,0.054778896,0.041898706
Samuel,Piette,Samuel Piette,MTL,2018,866,M,4,1,30.73279545,0.75,0,0.109345773,-0.098967278,-0.109345773,8,25.15757358,2,0.782431857,1.217568143,0.89177763,0.027336443,0.097803982,-0.027336443,0.152196018
Adailton,Adailton,Adailton,CHI,2015,1582,D,4,2,8.142951635,0.25,1,0.549812205,0.51779651,0.450187795,4,20.5789873,0,0.34087445,-0.34087445,0.890686655,0.137453051,0.085218613,0.112546949,-0.085218613
Soni,Mustivar,Soni Mustivar,SKC,2016,2222,M,8,0,26.2390946,0.375,0,0.371627865,-0.371627865,-0.371627865,12,28.61587753,0,0.518575858,-0.518575858,0.890203723,0.046453483,0.043214655,-0.046453483,-0.043214655
Ben,Sweat,Ben Sweat,NYC,2018,676,B,3,1,21.19757911,0,0,0.380407721,-0.231474908,-0.380407721,8,24.94891005,1,0.507355379,0.492644621,0.887763099,0.126802574,0.063419422,-0.126802574,0.061580578
Chris,Schuler,Chris Schuler,RSL,2016,287,D,3,0,8.707536356,0,0,0.402763512,-0.402763512,-0.402763512,2,22.75943124,0,0.478418661,-0.478418661,0.881182173,0.134254504,0.23920933,-0.134254504,-0.23920933
Sunny,Sunny,Sunny,RSL,2016,1161,M,12,3,20.79025585,0.166666667,1,0.678725263,0.444220149,0.321274737,5,30.41040459,1,0.202400764,0.797599236,0.881126027,0.056560439,0.040480153,0.026772895,0.159519847
John,Stertzer,John Stertzer,RSL,2015,931,M,4,1,13.92082301,0.25,1,0.843651052,-0.471362356,0.156348948,1,29.97582734,0,0.032189485,-0.032189485,0.875840537,0.210912763,0.032189485,0.039087237,-0.032189485
Jose,Aja,Jose Aja,ORL,2017,1337,D,6,0,10.75742101,0.166666667,0,0.616089466,-0.616089466,-0.616089466,4,23.73049573,0,0.258254442,-0.258254442,0.874343908,0.102681578,0.06456361,-0.102681578,-0.06456361
Rob,Lovejoy,Rob Lovejoy,HOU,2015,405,A,8,2,25.10701186,0.375,1,0.34116759,0.229321461,0.65883241,5,20.70981627,1,0.526526143,0.473473857,0.867693733,0.042645949,0.105305229,0.082354051,0.094694771
Shaun,Francis,Shaun Francis,SJE,2016,1607,B,6,2,20.83467433,0.333333333,0,0.279323381,0.011277556,-0.279323381,7,21.66137806,0,0.584549959,-0.584549959,0.863873341,0.046553897,0.083507137,-0.046553897,-0.083507137
Frederic,Brillant,Frederic Brillant,NYC,2016,2953,D,11,4,12.94120151,0.181818182,1,0.773515904,-0.126015035,0.226484096,2,21.5238485,0,0.090252297,-0.090252297,0.863768201,0.070319628,0.045126149,0.020589463,-0.045126149
Edson,Buddle,Edson Buddle,LAG,2015,300,F,6,1,19.80321545,0.166666667,0,0.674494229,0.016819794,-0.674494229,3,24.7161939,0,0.18748709,-0.18748709,0.86198132,0.112415705,0.062495697,-0.112415705,-0.062495697
Bismark,Boateng,Bismark Boateng,COL,2017,875,M,12,3,26.96980152,0.25,0,0.494049502,0.011992289,-0.494049502,5,26.78354582,0,0.363550467,-0.363550467,0.857599969,0.041170792,0.072710093,-0.041170792,-0.072710093
Markus,Halsti,Markus Halsti,DCU,2015,981,M,6,1,23.10864101,0.5,0,0.371286722,-0.322385534,-0.371286722,7,19.37283638,0,0.476236966,-0.476236966,0.847523687,0.06188112,0.068033852,-0.06188112,-0.068033852
Pedro,Ribeiro,Pedro Ribeiro,ORL,2016,170,M,4,2,21.25983164,0,0,0.412072459,0.251287954,-0.412072459,3,17.64542166,0,0.43508472,-0.43508472,0.847157179,0.103018115,0.14502824,-0.103018115,-0.14502824
Alvas,Powell,Alvas Powell,POR,2018,531,D,5,2,16.30222986,0.2,1,0.518847697,-0.20904837,0.481152303,1,7.320602776,1,0.324016334,0.675983666,0.842864031,0.103769539,0.324016334,0.096230461,0.675983666
Ned,Grabavoy,Ned Grabavoy,POR,2016,724,M,10,2,22.22355425,0.2,0,0.605114627,-0.494049981,-0.605114627,5,26.80960039,0,0.235595997,-0.235595997,0.840710624,0.060511463,0.047119199,-0.060511463,-0.047119199
Ulises,Segura,Ulises Segura,DCU,2018,543,A,7,2,27.73789982,0.428571429,1,0.360331888,0.084154966,0.639668112,4,18.12780404,0,0.479809311,-0.479809311,0.840141198,0.051475984,0.119952328,0.091381159,-0.119952328
Osvaldo,Alonso,Osvaldo Alonso,SEA,2015,1939,M,8,1,30.94132739,0.5,0,0.28142856,0.295250594,-0.28142856,7,23.80868176,0,0.553201565,-0.553201565,0.834630124,0.03517857,0.079028795,-0.03517857,-0.079028795
Keegan,Rosenberry,Keegan Rosenberry,PHI,2017,1119,B,4,2,26.79332281,0.5,0,0.276715473,-0.068509597,-0.276715473,5,15.43085902,1,0.556645364,0.443354636,0.833360837,0.069178868,0.111329073,-0.069178868,0.088670927
